entidad,n_entidad,municipio,n_municipi,localidad,n_localidad,domicilio,clavecct,n_cct,turno,n_turno,tipo,nivel,subnivel,c_caracterizan2,control,subcontrol,periodo,insc_t,hom_t,muj_t,insc_1,hom_1,muj_1,insc_2,hom_2,muj_2,insc_3,hom_3,muj_3,insc_4,hom_4,muj_4,insc_5,hom_5,muj_5,insc_6,hom_6,muj_6,t_doc_p_h,t_doc_p_m,tot_doc_p,puericul_h,puericul_m,tot_puericul,asi_edu_h,asi_edu_m,tot_asi_edu,dirc_cg_h,dirc_cg_m,tot_dcg,dirc_sg_h,dirc_sg_m,tot_dsg,sub_ge_h,sub_ge_m,tot_subge,sub_aca_h,sub_aca_m,tot_subaca,docente_h,docente_m,tot_doc,tutores_h,tutores_m,tot_tutor,d_espfi_h,d_espfi_m,tot_espfi,d_espar_h,d_espar_m,tot_espar,d_espte_h,d_espte_m,tot_espte,d_espid_h,d_espid_m,tot_espid,d_promo_h,d_promo_m,tot_promo,paradoc_h,paradoc_m,tot_paradoc,per_adm_h,per_adm_m,tot_pradm,tot_per,escuelas,gpos_t,gpos_1,gpos_2,gpos_3,gpos_4,gpos_5,gpos_6,gpos_mg,ins_t,ing_t,rei_t,ins_1,ing_1,rei_1,ins_2,ing_2,rei_2,ins_3,ing_3,rei_3,ins_4,ing_4,rei_4,ins_5,ing_5,rei_5,ins_6,ing_6,rei_6,aula_aexi,aula_u_1,aula_u_2,aula_u_3,aula_u_4,aula_u_5,aula_u_6,aula_u_mg,aula_u_t,aula_a_1,aula_a_2,aula_a_3,aula_a_4,aula_a_5,aula_a_6,aula_a_mg,aula_a_t,taller,laborat,cubiculo_e,cubiculo_u,taller_u,egre_hom,egre_muj,egre_tot,regu_hom,regu_muj,regu_tot,doc_1,doc_2,doc_3,doc_4,doc_5,doc_6,doc_mg,doc_tot,tipo_org_docente,tipo_org_alumnos,periodo_escolar
15,MÉXICO,32,DONATO GUERRA,8,SAN AGUSTÍN DE LAS PALMAS (SAN AGUSTÍN),CALLE SAN AGUSTIN DE LAS PALMAS S/N,15ETV0555V,"OFTV NO 0545 ""XOCOYOTZIN""",1,MATUTINO,BASICA,SECUNDARIA,TELESECUNDARIA,NO APLICA,PÚBLICO,ESTATAL,I2019,99,42,57,32,13,19,31,12,19,36,17,19,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,1,2,2,0,0,0,0,99,99,0,32,32,0,31,31,0,36,36,0,0,0,0,0,0,0,0,0,0,5,1,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,38,0,0,0,1,2,2,0,0,0,0,5,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2019-2020
30,VERACRUZ DE IGNACIO DE LA LLAVE,14,AMATLÁN DE LOS REYES,48,TORRECILLAS,NINGUNO NINGUNO,30DPR4429T,VANGUARDIA REVOLUCIONARIA DEL S.N.T.E.,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2020,40,22,18,7,4,3,8,5,3,4,3,1,7,5,2,8,3,5,6,2,4,1,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,3,40,40,0,7,7,0,8,8,0,4,4,0,7,7,0,8,8,0,6,6,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,MULTIGRADO,INCOMPLETA,2020-2021
30,VERACRUZ DE IGNACIO DE LA LLAVE,39,COATZACOALCOS,1,COATZACOALCOS,CALLE RICARDO FLORES MAGON,30PJN1062Z,COLEGIO ANDRES BELLO LOPEZ A.C.,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2122,6,2,4,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,UNITARIA,INCOMPLETA,2021-2022
20,OAXACA,79,SALINA CRUZ,3,SALINAS DEL MARQUÉS,CALLE CELSO MU¥OZ,20DPR0391P,CELSO MUÑOZ,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2122,234,122,112,37,16,21,47,28,19,38,25,13,41,18,23,34,19,15,37,16,21,5,5,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,14,1,10,1,2,2,2,1,2,0,234,231,3,37,37,0,47,45,2,38,38,0,41,40,1,34,34,0,37,37,0,13,2,2,2,2,1,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,0,10,COMPLEMENTARIA,COMPLETA,2021-2022
23,QUINTANA ROO,5,BENITO JUÁREZ,1,CANCÚN,CALLE YAXCHUNAL,23PES0054J,COLEGIO HISPANO CANCUN,1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2324,15,6,9,3,3,0,3,0,3,9,3,6,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,2,9,1,3,1,1,1,0,0,0,0,15,15,0,3,3,0,3,3,0,9,9,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0,0,0,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2023-2024
32,ZACATECAS,55,VILLANUEVA,1,VILLANUEVA,CAMINO AL JARAL,32DST0018Z,MA. DEL REFUGIO GARCIA QUIROZ,1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA TECNICA,AGROPECUARIA,PÚBLICO,FEDERAL TRANSFERIDO,I2122,426,200,226,133,62,71,155,73,82,138,65,73,0,0,0,0,0,0,0,0,0,13,18,31,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,6,13,19,0,0,0,1,0,1,2,1,3,4,2,6,0,2,2,0,0,0,0,0,0,6,10,16,49,1,18,6,6,6,0,0,0,0,426,425,1,133,132,1,155,155,0,138,138,0,0,0,0,0,0,0,0,0,0,18,6,6,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,63,55,118,0,0,0,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2021-2022
30,VERACRUZ DE IGNACIO DE LA LLAVE,151,TAMIAHUA,45,PASO DE LEÓN,NINGUNO NINGUNO,30KJN0719B,PASO DE LEON,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2019,5,2,3,1,0,1,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,5,0,1,1,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2019-2020
22,QUERÉTARO,16,SAN JUAN DEL RÍO,31,LAGUNA DE VAQUERÍAS,CALLE JUNTO A LA PRIMARIA,22DJN0166Z,BERTHA DOMINGUEZ MARTINEZ,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2122,69,31,38,0,0,0,32,16,16,37,15,22,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1,1,0,0,0,1,69,69,0,0,0,0,32,32,0,37,37,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,MULTIGRADO,INCOMPLETA,2021-2022
5,COAHUILA DE ZARAGOZA,3,ALLENDE,1,ALLENDE,CALLE 5 DE FEBRERO,05DJN0459X,LEONA VICARIO,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2324,112,56,56,5,3,2,47,22,25,60,31,29,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7,1,4,1,1,1,0,0,0,1,112,112,0,5,5,0,47,47,0,60,60,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,MULTIGRADO,COMPLETA,2023-2024
30,VERACRUZ DE IGNACIO DE LA LLAVE,155,TANTOYUCA,180,PALO SOLO,CALLE ADOLFO LOPEZ MATEOS,30DJN2278Z,20 DE NOVIEMBRE,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2324,17,6,11,6,4,2,5,1,4,6,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,1,17,17,0,6,6,0,5,5,0,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,MULTIGRADO,INCOMPLETA,2023-2024
15,MÉXICO,54,METEPEC,1,METEPEC,PROLONGACIÓN PINO SUAREZ,15PPR2284N,INSTITUTO TORRES QUINTERO A. C.,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2019,140,75,65,28,13,15,17,12,5,19,10,9,26,11,15,28,16,12,22,13,9,0,8,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,8,0,0,0,1,0,1,2,2,4,0,1,1,0,4,4,0,0,0,0,0,0,4,5,9,28,1,8,2,1,1,2,1,1,0,140,140,0,28,28,0,17,17,0,19,19,0,26,26,0,28,28,0,22,22,0,8,2,1,1,2,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,8,COMPLEMENTARIA,COMPLETA,2019-2020
30,VERACRUZ DE IGNACIO DE LA LLAVE,61,LAS CHOAPAS,329,RAMOS MILLÁN,NINGUNO NINGUNO,30KPR1216G,RAMOS MILLAN,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2122,9,5,4,1,1,0,2,1,1,1,1,0,1,0,1,3,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,9,9,0,1,1,0,2,2,0,1,1,0,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2021-2022
16,MICHOACÁN DE OCAMPO,96,TUMBISCATÍO,237,LAS HIGUERAS,NINGUNO NINGUNO,16KPR2481S,CURSO COMUNITARIO,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2020,8,5,3,1,1,0,1,0,1,6,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,8,0,1,1,0,1,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2020-2021
15,MÉXICO,14,ATLACOMULCO,1,ATLACOMULCO DE FABELA,CALLE ANTONIO VÉLEZ,15PJN0236Z,CENTRO EDUCATIVO GÓMEZ TAGLE,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2324,10,4,6,3,1,2,4,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,1,3,1,1,1,0,0,0,0,10,10,0,3,3,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,COMPLEMENTARIA,COMPLETA,2023-2024
16,MICHOACÁN DE OCAMPO,34,HIDALGO,1,CIUDAD HIDALGO,CALLE CUAUHTEMOC NORTE,16DPR0549L,JOSEFA ORTIZ DE DOMINGUEZ,2,VESPERTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2019,123,67,56,14,6,8,23,16,7,15,9,6,21,9,12,21,14,7,29,13,16,0,7,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,7,1,1,1,1,2,1,0,123,121,2,14,14,0,23,23,0,15,15,0,21,21,0,21,19,2,29,29,0,17,1,1,1,1,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,7,COMPLEMENTARIA,COMPLETA,2019-2020
13,HIDALGO,69,TIZAYUCA,1,TIZAYUCA,CALLE CORAZONES,13PJN0384K,NICTHE-HA,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2020,27,10,17,5,2,3,11,2,9,11,6,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,3,1,1,1,0,0,0,0,27,27,0,5,5,0,11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,COMPLEMENTARIA,COMPLETA,2020-2021
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,CALLE 12 DE OCTUBRE,17PES0160I,COLEGIO HELENICO,1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2019,51,30,21,17,11,6,19,12,7,15,7,8,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,1,1,1,0,0,0,0,51,51,0,17,17,0,19,19,0,15,15,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,0,0,0,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2019-2020
24,SAN LUIS POTOSÍ,23,RAYÓN,5,AGUA DE GAMOTES,NINGUNO NINGUNO,24KPR2649Q,CURSO COMUNITARIO,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2324,7,3,4,2,1,1,1,1,0,1,0,1,0,0,0,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,7,7,0,2,2,0,1,1,0,1,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2023-2024
15,MÉXICO,95,TEPOTZOTLÁN,1,TEPOTZOTLÁN,CALLE 6 DE ENERO,15EES0804F,"OFIC NO 0528 ""DR. GUSTAVO BAZ PRADA""",1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA GENERAL,NO APLICA,PÚBLICO,ESTATAL,I2020,226,132,94,77,43,34,72,44,28,77,45,32,0,0,0,0,0,0,0,0,0,1,11,12,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,9,10,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,5,19,1,6,2,2,2,0,0,0,0,226,225,1,77,77,0,72,72,0,77,76,1,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,69,0,0,0,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2020-2021
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,CALLE JOAQUÍN MORENO,02PES0176H,MARCELINO CHAMPAGNAT NUM. 120,1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2019,416,195,221,139,68,71,139,61,78,138,66,72,0,0,0,0,0,0,0,0,0,6,11,17,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,6,7,13,3,0,3,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,6,4,10,32,1,9,3,3,3,0,0,0,0,416,416,0,139,139,0,139,139,0,138,138,0,0,0,0,0,0,0,0,0,0,9,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,70,76,146,27,10,37,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2019-2020
11,GUANAJUATO,22,OCAMPO,116,PUERTA DE LA AGUILILLA,NINGUNO VILLA HERMOSA AUN COSTADO DEL RIO DE IBARRA,11DPR1098K,LAZARO CARDENAS,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2223,41,23,18,11,8,3,6,4,2,5,1,4,4,2,2,8,4,4,7,4,3,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,41,41,0,11,11,0,6,6,0,5,5,0,4,4,0,8,8,0,7,7,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,MULTIGRADO,INCOMPLETA,2022-2023
24,SAN LUIS POTOSÍ,24,RIOVERDE,197,RANCHO NUEVO (RANCHITO),NINGUNO NINGUNO,24KJN1904U,PREESCOLAR COMUNITARIO,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2324,3,2,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,3,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MULTIGRADO,INCOMPLETA,2023-2024
15,MÉXICO,112,VILLA DEL CARBÓN,29,LAS VIGAS,NINGUNO NINGUNO,15KPR1345I,LOMA DE LA CRUZ,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2020,6,2,4,3,1,2,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,6,6,0,3,3,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2020-2021
8,CHIHUAHUA,37,JUÁREZ,1,JUÁREZ,CALLE SOL DEL RIO,08PDI0083G,TURY III,4,DISCONTINUO,BASICA,INICIAL,INICIAL GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2019,151,83,68,19,10,9,47,30,17,85,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,2,4,0,0,0,0,151,151,0,19,19,0,47,47,0,85,85,0,0,0,0,0,0,0,0,0,0,8,2,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO APLICA EN ESTE NIVEL,NO APLICA EN ESTE NIVEL,2019-2020
30,VERACRUZ DE IGNACIO DE LA LLAVE,184,TLAQUILPA,19,EL CARRIL (MONERA),NINGUNO NINGUNO,30DPB0844F,GRAL. LEANDRO VALLE,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA INDIGENA,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2020,23,10,13,2,1,1,3,1,2,5,3,2,6,3,3,3,0,3,4,2,2,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,23,23,0,2,2,0,3,3,0,5,5,0,6,6,0,3,3,0,4,4,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,MULTIGRADO,INCOMPLETA,2020-2021
27,TABASCO,6,CUNDUACÁN,57,RÍO SECO 2DA. SECCIÓN (SANTIAGUITO),CALLE RANCHERIA RIO SECO SEGUNDA SECCION,27DPR0390J,LEOVIGILDO FERRER Y FERRER,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2019,40,18,22,7,2,5,5,1,4,7,4,3,9,6,3,6,2,4,6,3,3,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,40,40,0,7,7,0,5,5,0,7,7,0,9,9,0,6,6,0,6,6,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,MULTIGRADO,INCOMPLETA,2019-2020
8,CHIHUAHUA,65,URIQUE,5,BAHUICHIVO,CALLE BAHUICHIVO,08ETV0104I,TELESECUNDARIA 6104,1,MATUTINO,BASICA,SECUNDARIA,TELESECUNDARIA,NO APLICA,PÚBLICO,ESTATAL,I2122,110,57,53,43,28,15,39,17,22,28,12,16,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,1,5,2,2,1,0,0,0,0,110,109,1,43,42,1,39,39,0,28,28,0,0,0,0,0,0,0,0,0,0,9,2,2,2,0,0,0,0,6,1,1,1,0,0,0,0,3,0,0,0,0,0,16,17,33,0,0,0,2,2,1,0,0,0,0,5,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2021-2022
30,VERACRUZ DE IGNACIO DE LA LLAVE,94,JUAN RODRÍGUEZ CLARA,15,COLONIA VEINTE DE NOVIEMBRE (PANCHO VILLA),NINGUNO NINGUNO,30DPR1652Y,FRANCISCO VILLA,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2122,27,13,14,7,2,5,5,3,2,2,1,1,3,1,2,5,2,3,5,4,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,27,27,0,7,7,0,5,5,0,2,2,0,3,3,0,5,5,0,5,5,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UNITARIA,INCOMPLETA,2021-2022
